Liquid Conductivity,Total Concentration,CPP,section,stick,x_lo,x_hi,y_lo,y_hi,default_color,effective_center_x,effective_center_y,top_depth,bottom_depth,mid_depth,top_angle,side_angle,top_depth_adj,bottom_depth_adj,mid_depth_adj,concentration_<12,concentration_<10,concentration_<9,concentration_<8,concentration_<6,concentration_<4
1.59,151.702366077963,4.08163265306122,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88059859633825,156.88059859633825,156.88059859633825,27.81977619748942,30.452979490761543,156.91427898190744,156.91427898190744,156.91427898190744,245.0,245.0,245.0,245.0,243.0,235.0
1.59,396.864571585804,6.53061224489796,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88105537433495,156.88105537433495,156.88105537433495,27.81977619748942,30.452979490761543,156.91473575990415,156.91473575990415,156.91473575990415,493.0,490.0,490.0,481.0,476.0,458.0
1.59,246.928722988036,4.70588235294118,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88132640942314,156.88132640942314,156.88132640942314,27.81977619748942,30.452979490761543,156.91500679499234,156.91500679499234,156.91500679499234,171.0,170.0,170.0,169.0,167.0,162.0
1.59,304.580559781164,9.09090909090909,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88152812805293,156.88152812805293,156.88152812805293,27.81977619748942,30.452979490761543,156.91520851362213,156.91520851362213,156.91520851362213,154.0,154.0,153.0,152.0,151.0,140.0
1.6,162.436695936114,3.01507537688442,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88175528257477,156.88175528257477,156.88175528257477,27.81977619748942,30.452979490761543,156.91543566814397,156.91543566814397,156.91543566814397,199.0,199.0,198.0,197.0,197.0,193.0
1.59,375.688447082932,5.57620817843866,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88210446792107,156.88210446792107,156.88210446792107,27.81977619748942,30.452979490761543,156.91578485349027,156.91578485349027,156.91578485349027,270.0,269.0,268.0,267.0,265.0,254.0
1.59,500.023995973466,7.40740740740741,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88238490800583,156.88238490800583,156.88238490800583,27.81977619748942,30.452979490761543,156.91606529357503,156.91606529357503,156.91606529357503,244.0,243.0,240.0,239.0,238.0,225.0
1.59,321.536037247356,3.87931034482759,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8825920162572,156.8825920162572,156.8825920162572,27.81977619748942,30.452979490761543,156.9162724018264,156.9162724018264,156.9162724018264,232.0,232.0,231.0,230.0,229.0,223.0
1.59,214.017474719438,6.07476635514019,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88290531814104,156.88290531814104,156.88290531814104,27.81977619748942,30.452979490761543,156.91658570371024,156.91658570371024,156.91658570371024,214.0,214.0,214.0,212.0,212.0,201.0
1.6,421.564632852397,5.55555555555556,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88313004120025,156.88313004120025,156.88313004120025,27.81977619748942,30.452979490761543,156.91681042676944,156.91681042676944,156.91681042676944,234.0,234.0,234.0,231.0,227.0,221.0
1.6,280.947705314573,5.74162679425837,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88335332986122,156.88335332986122,156.88335332986122,27.81977619748942,30.452979490761543,156.91703371543042,156.91703371543042,156.91703371543042,210.0,209.0,209.0,206.0,204.0,197.0
1.6,336.204370754927,6.71641791044776,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8836010472187,156.8836010472187,156.8836010472187,27.81977619748942,30.452979490761543,156.9172814327879,156.9172814327879,156.9172814327879,269.0,268.0,266.0,265.0,261.0,250.0
1.59,359.840662134368,6.63900414937759,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8839090461258,156.8839090461258,156.8839090461258,27.81977619748942,30.452979490761543,156.917589431695,156.917589431695,156.917589431695,242.0,241.0,240.0,238.0,235.0,225.0
1.59,542.186948212662,7.77777777777778,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88411319946698,156.88411319946698,156.88411319946698,27.81977619748942,30.452979490761543,156.91779358503618,156.91779358503618,156.91779358503618,270.0,270.0,268.0,266.0,263.0,249.0
1.6,407.925908760659,4.29184549356223,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88435742205678,156.88435742205678,156.88435742205678,27.81977619748942,30.452979490761543,156.91803780762598,156.91803780762598,156.91803780762598,233.0,233.0,232.0,231.0,229.0,223.0
1.6,15.6982839995148,2.56410256410256,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88493059528807,156.88493059528807,156.88493059528807,27.81977619748942,30.452979490761543,156.91861098085727,156.91861098085727,156.91861098085727,39.0,39.0,39.0,39.0,39.0,38.0
1.6,373.372634170516,5.69395017793594,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88518522651748,156.88518522651748,156.88518522651748,27.81977619748942,30.452979490761543,156.91886561208668,156.91886561208668,156.91886561208668,282.0,281.0,277.0,277.0,275.0,265.0
1.61,290.229587249051,4.38247011952191,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88542560707083,156.88542560707083,156.88542560707083,27.81977619748942,30.452979490761543,156.91910599264003,156.91910599264003,156.91910599264003,252.0,251.0,249.0,248.0,246.0,240.0
1.62,468.329933629432,8.07174887892377,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88571668260025,156.88571668260025,156.88571668260025,27.81977619748942,30.452979490761543,156.91939706816945,156.91939706816945,156.91939706816945,223.0,223.0,221.0,219.0,215.0,205.0
1.6,430.072122510909,6.95364238410596,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88594791224176,156.88594791224176,156.88594791224176,27.81977619748942,30.452979490761543,156.91962829781096,156.91962829781096,156.91962829781096,303.0,302.0,301.0,301.0,299.0,281.0
1.59,231.281450622879,4.48430493273543,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88619445761103,156.88619445761103,156.88619445761103,27.81977619748942,30.452979490761543,156.91987484318022,156.91987484318022,156.91987484318022,225.0,223.0,222.0,219.0,215.0,213.0
1.59,405.350433575962,8.55018587360595,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88644233047287,156.88644233047287,156.88644233047287,27.81977619748942,30.452979490761543,156.92012271604207,156.92012271604207,156.92012271604207,271.0,269.0,267.0,265.0,260.0,246.0
1.59,498.97781941797,8.84615384615385,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8866807811771,156.8866807811771,156.8866807811771,27.81977619748942,30.452979490761543,156.9203611667463,156.9203611667463,156.9203611667463,260.0,260.0,260.0,255.0,252.0,237.0
1.59,260.912374002047,5.61797752808989,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8869487771953,156.8869487771953,156.8869487771953,27.81977619748942,30.452979490761543,156.9206291627645,156.9206291627645,156.9206291627645,178.0,178.0,178.0,177.0,175.0,168.0
1.59,394.925821688108,9.05660377358491,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88727796129086,156.88727796129086,156.88727796129086,27.81977619748942,30.452979490761543,156.92095834686006,156.92095834686006,156.92095834686006,265.0,265.0,263.0,263.0,258.0,241.0
1.6,666.257664350741,5.32319391634981,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88751508764219,156.88751508764219,156.88751508764219,27.81977619748942,30.452979490761543,156.92119547321138,156.92119547321138,156.92119547321138,263.0,263.0,262.0,259.0,256.0,249.0
1.6,472.188345526471,6.19834710743802,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88775251534844,156.88775251534844,156.88775251534844,27.81977619748942,30.452979490761543,156.92143290091764,156.92143290091764,156.92143290091764,242.0,242.0,241.0,241.0,237.0,227.0
1.64,300.649430640094,7.19178082191781,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8882736025972,156.8882736025972,156.8882736025972,27.81977619748942,30.452979490761543,156.9219539881664,156.9219539881664,156.9219539881664,586.0,584.0,583.0,576.0,569.0,542.0
1.64,468.303084111208,9.89399293286219,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8885154633193,156.8885154633193,156.8885154633193,27.81977619748942,30.452979490761543,156.9221958488885,156.9221958488885,156.9221958488885,287.0,283.0,280.0,277.0,270.0,255.0
1.68,377.054813695668,5.79268292682927,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8890586128929,156.8890586128929,156.8890586128929,27.81977619748942,30.452979490761543,156.9227389984621,156.9227389984621,156.9227389984621,329.0,328.0,328.0,327.0,323.0,309.0
1.69,330.94929922822,7.92079207920792,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88932503823153,156.88932503823153,156.88932503823153,27.81977619748942,30.452979490761543,156.92300542380073,156.92300542380073,156.92300542380073,303.0,303.0,303.0,301.0,299.0,279.0
1.71,326.242219260224,4.94186046511628,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.88956139785986,156.88956139785986,156.88956139785986,27.81977619748942,30.452979490761543,156.92324178342906,156.92324178342906,156.92324178342906,345.0,344.0,344.0,342.0,337.0,327.0
1.8,172.487341091692,5.3921568627451,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89029170914785,156.89029170914785,156.89029170914785,27.81977619748942,30.452979490761543,156.92397209471704,156.92397209471704,156.92397209471704,206.0,204.0,204.0,204.0,202.0,193.0
1.8,403.939899570734,6.0702875399361,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89050139323047,156.89050139323047,156.89050139323047,27.81977619748942,30.452979490761543,156.92418177879966,156.92418177879966,156.92418177879966,313.0,313.0,310.0,308.0,307.0,294.0
1.82,479.87787463997,8.63095238095238,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.891097431564,156.891097431564,156.891097431564,27.81977619748942,30.452979490761543,156.9247778171332,156.9247778171332,156.9247778171332,337.0,336.0,336.0,333.0,330.0,307.0
1.82,440.621705333515,6.5625,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89134951688467,156.89134951688467,156.89134951688467,27.81977619748942,30.452979490761543,156.92502990245387,156.92502990245387,156.92502990245387,321.0,320.0,320.0,317.0,311.0,299.0
1.82,465.603781197777,8.53658536585366,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8916527647142,156.8916527647142,156.8916527647142,27.81977619748942,30.452979490761543,156.9253331502834,156.9253331502834,156.9253331502834,248.0,246.0,245.0,242.0,238.0,225.0
1.82,1352.01575609643,8.52130325814536,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.891905587368,156.891905587368,156.891905587368,27.81977619748942,30.452979490761543,156.9255859729372,156.9255859729372,156.9255859729372,402.0,399.0,398.0,392.0,386.0,365.0
1.85,558.252506910352,5.77540106951872,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89254340874933,156.89254340874933,156.89254340874933,27.81977619748942,30.452979490761543,156.92622379431853,156.92622379431853,156.92622379431853,940.0,935.0,931.0,925.0,915.0,881.0
1.85,879.814702802324,8.10234541577825,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8928491665598,156.8928491665598,156.8928491665598,27.81977619748942,30.452979490761543,156.926529552129,156.926529552129,156.926529552129,470.0,469.0,469.0,465.0,454.0,431.0
1.85,753.083218158442,8.87290167865707,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89334977701358,156.89334977701358,156.89334977701358,27.81977619748942,30.452979490761543,156.92703016258278,156.92703016258278,156.92703016258278,418.0,417.0,415.0,411.0,403.0,380.0
1.83,578.571420847794,7.05128205128205,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89365160408988,156.89365160408988,156.89365160408988,27.81977619748942,30.452979490761543,156.92733198965908,156.92733198965908,156.92733198965908,469.0,468.0,467.0,463.0,457.0,435.0
1.85,617.145248284517,7.53880266075388,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8939040360335,156.8939040360335,156.8939040360335,27.81977619748942,30.452979490761543,156.9275844216027,156.9275844216027,156.9275844216027,452.0,451.0,450.0,447.0,439.0,417.0
1.85,177.67398139465,7.09534368070953,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8942072934605,156.8942072934605,156.8942072934605,27.81977619748942,30.452979490761543,156.9278876790297,156.9278876790297,156.9278876790297,452.0,451.0,450.0,446.0,438.0,419.0
1.86,562.123410175205,7.54257907542579,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89451265984013,156.89451265984013,156.89451265984013,27.81977619748942,30.452979490761543,156.92819304540933,156.92819304540933,156.92819304540933,413.0,411.0,410.0,407.0,400.0,380.0
1.85,910.128790548,8.44155844155844,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89476299880548,156.89476299880548,156.89476299880548,27.81977619748942,30.452979490761543,156.92844338437467,156.92844338437467,156.92844338437467,464.0,462.0,460.0,453.0,444.0,423.0
1.85,828.385583552456,6.6,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89507162601228,156.89507162601228,156.89507162601228,27.81977619748942,30.452979490761543,156.92875201158148,156.92875201158148,156.92875201158148,503.0,500.0,496.0,493.0,490.0,467.0
1.83,314.298754621427,7.69230769230769,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89562371864957,156.89562371864957,156.89562371864957,27.81977619748942,30.452979490761543,156.92930410421877,156.92930410421877,156.92930410421877,364.0,364.0,363.0,358.0,350.0,336.0
1.83,526.849742122852,6.11916264090177,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89592733259312,156.89592733259312,156.89592733259312,27.81977619748942,30.452979490761543,156.92960771816232,156.92960771816232,156.92960771816232,624.0,621.0,621.0,615.0,609.0,583.0
1.82,954.582929049047,8.59538784067086,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89618088510295,156.89618088510295,156.89618088510295,27.81977619748942,30.452979490761543,156.92986127067215,156.92986127067215,156.92986127067215,480.0,477.0,472.0,469.0,460.0,436.0
1.82,438.29263449483,9.00692840646651,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89648376089764,156.89648376089764,156.89648376089764,27.81977619748942,30.452979490761543,156.93016414646684,156.93016414646684,156.93016414646684,434.0,433.0,432.0,430.0,420.0,394.0
1.8,731.684479756125,6.69077757685353,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8967326045061,156.8967326045061,156.8967326045061,27.81977619748942,30.452979490761543,156.9304129900753,156.9304129900753,156.9304129900753,554.0,553.0,549.0,547.0,542.0,516.0
1.8,345.627841150428,7.12166172106825,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89704197035056,156.89704197035056,156.89704197035056,27.81977619748942,30.452979490761543,156.93072235591976,156.93072235591976,156.93072235591976,338.0,337.0,334.0,331.0,325.0,313.0
1.8,231.947262017826,6.08108108108108,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89734342908764,156.89734342908764,156.89734342908764,27.81977619748942,30.452979490761543,156.93102381465684,156.93102381465684,156.93102381465684,297.0,296.0,296.0,294.0,292.0,278.0
1.77,792.473865463887,7.91896869244936,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.897649178684,156.897649178684,156.897649178684,27.81977619748942,30.452979490761543,156.9313295642532,156.9313295642532,156.9313295642532,545.0,543.0,542.0,536.0,527.0,500.0
1.79,759.689449186501,5.72687224669604,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89789805582888,156.89789805582888,156.89789805582888,27.81977619748942,30.452979490761543,156.93157844139807,156.93157844139807,156.93157844139807,454.0,454.0,453.0,450.0,445.0,428.0
1.75,636.3447972516,6.41711229946524,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89851174237072,156.89851174237072,156.89851174237072,27.81977619748942,30.452979490761543,156.9321921279399,156.9321921279399,156.9321921279399,375.0,374.0,370.0,363.0,361.0,350.0
1.76,181.27268829787,6.31970260223048,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89881857551742,156.89881857551742,156.89881857551742,27.81977619748942,30.452979490761543,156.93249896108662,156.93249896108662,156.93249896108662,272.0,269.0,269.0,267.0,266.0,252.0
1.75,895.794425140842,7.38916256157635,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.8990649062948,156.8990649062948,156.8990649062948,27.81977619748942,30.452979490761543,156.932745291864,156.932745291864,156.932745291864,407.0,406.0,402.0,398.0,395.0,376.0
1.73,269.34704855852,6.47482014388489,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.899371038639,156.899371038639,156.899371038639,27.81977619748942,30.452979490761543,156.9330514242082,156.9330514242082,156.9330514242082,280.0,278.0,278.0,275.0,274.0,260.0
1.7,283.166051387629,7.93103448275862,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89967715425823,156.89967715425823,156.89967715425823,27.81977619748942,30.452979490761543,156.93335753982743,156.93335753982743,156.93335753982743,291.0,290.0,289.0,285.0,282.0,267.0
1.71,447.522777248407,5.01392757660167,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.89998363632458,156.89998363632458,156.89998363632458,27.81977619748942,30.452979490761543,156.93366402189378,156.93366402189378,156.93366402189378,361.0,359.0,358.0,358.0,354.0,341.0
1.71,535.455874210435,4.95626822157434,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90023035030586,156.90023035030586,156.90023035030586,27.81977619748942,30.452979490761543,156.93391073587506,156.93391073587506,156.93391073587506,344.0,343.0,341.0,337.0,335.0,326.0
1.7,250.870582593215,6.28930817610063,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90048209487784,156.90048209487784,156.90048209487784,27.81977619748942,30.452979490761543,156.93416248044704,156.93416248044704,156.93416248044704,319.0,318.0,317.0,316.0,314.0,298.0
1.66,270.123527369359,5.24079320113314,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90117718451276,156.90117718451276,156.90117718451276,27.81977619748942,30.452979490761543,156.93485757008196,156.93485757008196,156.93485757008196,708.0,706.0,706.0,706.0,695.0,669.0
1.69,476.26683744222,5.48628428927681,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90148402349567,156.90148402349567,156.90148402349567,27.81977619748942,30.452979490761543,156.93516440906487,156.93516440906487,156.93516440906487,403.0,401.0,401.0,400.0,395.0,379.0
1.67,504.80790970648,5.45634920634921,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90252412211692,156.90252412211692,156.90252412211692,27.81977619748942,30.452979490761543,156.9362045076861,156.9362045076861,156.9362045076861,1008.0,1008.0,1005.0,1002.0,993.0,953.0
1.65,235.181975222583,5.49450549450549,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.90265072396468,156.90265072396468,156.90265072396468,27.81977619748942,30.452979490761543,156.93633110953388,156.93633110953388,156.93633110953388,274.0,273.0,273.0,272.0,267.0,258.0
